虚幻4	0
666	0
33万	0
米8买亏了	0
2999？	0
不求中手机小米手环3限量版就行	0
老子的米8后置指纹要退货	0
米8还有啥亮点	0
吧我6换了吧	0
666	0
我可能要从米1直接到米8了，哈哈哈哈	0
小米8要降价了	0
米8	0
过几天小米mix3就出来了	0
looking	0
615	0
88888	0
我的红米2突然开不了，售后也没法刷机，能换新机吗	0
monomania	0
买米8的哭了	0
小米8再降100	0
qqq	0
88就是发	0
跟苹果比.秒的你叫爸爸	0
你有想过p20的感受吗	0
怎么我米8刺激掉帧	0
q	0
祝小米8上市大发	0
p20躺枪	0
高筒的cpu还能吹？	0
米8青春版后置好点呢	0
等9吧	0
还好忍住没买8	0
怎么不和iphone比	0
p20躺枪	0
2222	0
能不能安慰米8第一批用户	0
A12秒天地	0
p20	0
你拿骁龙845与麒麟970有什么可比性	0
期待对比iphone	0
那这个好还是普通小米8好	0
雷总，pad优化一下，我有需要可是囊中羞涩	0
心疼p20	0
米8屏幕版我喜欢	0
我擦米8买早了	0
666	0
拿你的澎湃S1来比？	0
AwakenF	0
666	0
麒麟710都吊打845	0
麒麟970没什么就是数字大就是了	0
好看!	0
mix3什么时候发布	0
8888	0
2点30我就走了	0
ojig	0
像v o 吗	0
这不是更像)	0
38万	0
awaken—f	0
小米note3嘛？	0
2.30我也走了	0
雷军准备小米mix3了没有？	0
浑然一体，换个logo	0
8888	0
这不是更像X了	0
所以我米8买亏了？	0
1999	0
1999	0
1599	0
3299	0
99	0
2999	0
3500	0
1799	0
2697	0
199	0
899	0
2669	0
3499	0
2000	0
2199	0
1999	0
1999	0
1999	0
199	0
19999	0
1888	0
1999	0
888	0
4199	0
2599	0
1999	0
2699	0
299	0
199	0
1999	0
2697	0
3199	0
2599	0
1999	0
29999	0
2点半我就逃	0
只要1999！！！	0
我猜1899	0
999	0
难道只换了个颜色~	0
299	0
2999	0
1999	0
3199	0
2799	0
3199   起	0
fuck	0
1999	0
899	0
845啊	0
emmm	0
比米8起价贵了500	0
6+128 3199	0
8888888888	0
88	0
可以2999	0
贵了200	0
face id呢？	0
88	0
1999	0
2999	0
886	0
我去买iPhone 二手 再见	1
2G内存贵了400	0
蓝绿厂骁龙845？	0
没得费斯ID	0
结束了?	0
1999	0
米8第一批用户想骂人	0
2699还可以考虑	0
小米8已经哭晕在厕所	0
青春版  1599？	0
。。。拜拜ﾉBye~	0
999	0
128g可以	0
1999	0
这么便宜5！！！？？？？	0
699	0
43万	0
真tmd贵。	0
1999	0
1499	0
一台iPhone xs Mas可以换4台小米	0
2699你让米8怎么活	0
1999	0
2	0
米8用户想骂人	0
3	0
2699估计不能现货	0
mix呢	0
国庆就有新手机了~开心	0
1799	0
米2	0
2款吧	0
2a	0
100！	0
mix3	0
小米note	0
3199的是多大内存啊？	0
还是米8好	0
1899	0
666	0
1999青春版	0
5.6x	0
青春已不在，我的红米2已挂，能换新机吗	0
1999	0
米8想扔机子	0
如果卖2699的 人家米八后置的往哪里放？	0
8888	0
1799	0
还有15分钟就要走了！！！！！	0
6+128	0
米8怎么亏呢？	0
6+64	0
2697多好	0
我从2s买的	0
1899	0
小米1s	0
1299	0
米8用户想哭	0
还有15分钟	0
999	0
我要小米8屏幕指纹版	0
米2还能用	0
米8不亏啊，这指纹版价格。。。。	0
卖低价对小米8有冲突	0
1799	0
nb	0
2099	0
还有2A呢	0
阉割版 即将发布.	0
我们能不能拿着米8换	0
小米8se路过	0
13种配色？	0
2S才是巅峰	0
1899	0
3199	0
米6一直都爱不释手 不打算换	0
小米1s	0
小甜甜2:40左右出来	0
换换手机，红米5老了	1
可以换不？我加500，1s换8	0
3699	0
小米2s至今流畅	0
米8能换屏幕指纹版吗（捂脸哭）	0
所以说青春版1999?	0
雷军哥颜值巅峰hh	0
我米8想哭	0
才3000多，才是个苹果的零头，，	0
小米2S开始用的小米	0
首发680	0
哭了想让米8	0
are you ok？	0
are you ok?	0
13分钟	0
早买早享受 小米8线下可以了	0
len	0
c	0
66666	0
用米8想哭	0
660	0
小米8Xr	0
1999	0
1999	0
1999	0
XR那款不叫青春版啦	0
还有11分钟就	0
1899	0
还有12分钟	0
不低于1300不叫小米青春版	0
为斌总打call!	0
50万	0
845？	0
要是845我就生气	0
幸福感vgjhhjjnl	0
66	0
2199	0
2000能拿下吗yunfufu	0
710无误	0
66	0
那价格就来个2299好了	0
6666	0
青春版660处理器？	0
699	0
835？	0
845不可能	0
780	0
1599	0
710？	0
a2299	0
710直说，扯啥呢。。。	0
骁龙835	0
835	0
第一批米8用户真的气	0
骁龙845？	0
1899	0
希望1500左右	0
1499	0
710？	0
835	0
1999	0
670	0
都说了660	0
2199	0
710是不可能的	0
接近旗舰，估计660	0
1999	0
710。 8Se怎么办	0
2899	0
835	0
710/660	0
2点半告诉你	0
1500不可能的	0
845	0
666	0
1999？	0
670	0
660aie？	0
710	0
835	0
999	0
6666	0
a12配置低吗？	0
710bi被你们吃了？	0
1999元	0
835	0
麒麟710。。。。。	0
1999	0
米8亲弟弟来了.	0
710	0
所以这是用660的理由	0
小米8指纹版挺好看的	0
845	0
1899	0
一看到林斌就知道660	0
660	0
感觉8SE买早了	0
1899	0
网爆是660	0
720	0
所以660	0
660 ? 1999?	0
然后660	0
660	0
1099	0
心疼第一期小米8	0
xr6个颜色不是吗	0
845！845！	0
掐着米8想哭	0
29999	0
660.1399	0
走了走了，还有10分钟	0
2999	0
710	0
845	0
a12了解一下	0
1499	0
710，1999	0
670	0
29999	0
1399	0
2999	0
710还对付	0
自然660小米6x选择自杀	0
2299	0
不是说是710，你们没看	0
8895	0
难不成835？	0
看Awaken-F，看小米啦	0
1999价格	0
3199-3599	0
14:40小甜甜现身	0
看直播1999	0
636不用谢	0
秒a12	0
3999	0
710就买了价格两千拿下知足了	1
小米8屏幕指纹版有现货不	0
青春无敌 唯有小米8	0
yyy	0
se不是710吗 估计不是710	0
LCD小下巴了解一下	0
Awaken-F	0
把OPPOR15又发布了一次	0
真的是636	0
小甜甜14:40现身	0
怎么不跟米8比	0
人家有face id 啊	0
没3d光，比什么苹果	0
你还是和iphone一样吧	0
红米pro的赶脚	0
窄了0.3mm？？	0
和iPhone比刘海窄	0
1099	0
xsmax	0
xr还没上市就开始被秒了	0
66666	0
下巴，660	0
7.5的还少吗	0
红米6pro换了CPU	0
butong	0
1999	0
老是掉大iPhone	0
iPhoneXR都还没出评测机，云碰瓷？？？	0
有意思吗0.2而已	0
而且ipxr，是单摄哦，还卖6499	0
1999的835	0
真香?	0
你口中的苹果青春版XR用的A12，怎么说？	0
moto了解一下	0
710去一边的835	0
为什么不说7.4 没人去量	0
米8第一批想骂人	0
天猫上3699	0
你怎么不说苹果xr的价格？	0
还有没有做3天不带套换的米8的活动	0
小甜甜14:40会出现	0
1299	0
2199	0
999	0
899	0
好蠢，没3d的刘海，大下巴，背后指纹	0
awakenf什么时候来	0
625 999	0
660的话叫6X怎么活！	0
710	0
原价6x用户看了已经晕倒	0
网上说了710	0
6x阵亡	0
100%是710	0
跟r15一样	0
1499起	0
14:40小甜甜现身	0
MM沐	0
710，1999	0
iPhone8p瑟瑟发抖	0
1799	0
论坛曝光的骁龙710，不是我吃了米8	0
6666666	0
小米8真香	0
已经报过了骁龙845	0
双摄1200+1200	0
2099啊	0
米8无奈	0
肯定是710	0
小米8	0
5分钟	0
雷总送我一台小米8屏幕指纹版手机	0
710肯定的	0
1399	0
米8买早了	0
1111	0
emmm	0
特别想联想Z5	0
我的小米8居然没有渐变色	0
1999不能多	0
OPPO R15	0
小米青春版是710的配置，1999起步如果我猜错我就用开水烫鸡鸡！	0
屏下指纹的米8怎么卖	0
4x的后代版本？	0
4分钟	0
1499	0
骁龙710，不是的话吃了小米8	0
66666666	0
4x?	0
3199	0
ps的不一样	0
1499	0
OPPOfindx	0
710比845省电？	0
1999内	0
魅友们闪人啦还4分钟	0
1499起	0
高于1500取关	0
636没毛病	0
660	0
9999	0
1999	0
8888	0
999	0
3.5耳机孔呢	0
666	0
233333	0
再3分钟	0
66666	0
小甜甜14:40现身	0
1999	0
首发小米8是韭菜	0
Σ(ﾟДﾟ)	0
等着米8屏下指纹	0
最多999	0
2999应该会大卖	0
1999元	0
emmmm没意义啊不都带套的吗	0
，360N6Pro表示不服	0
我要我要wxzye	0
一个外壳你讲了20分钟	0
有人准备去旁边M家吗？	0
1000卖吗？	0
666	0
把苹果x又发布一遍	0
123	0
买镜子送小米8青春版	0
111	0
是不是除了颜色就没别的了？真好真好happy everyday	0
小米8	0
6666	0
666	0
是我米8买太早	0
jigyututry	0
小米8用户哭了	0
6.66666666666667E+028	0
把OPPOR15又发布了一次	0
666	0
1243897667	0
66666	0
去定X	1
olvtuwuskyliwoshij	0
(ᵒ̤̑ ₀̑ ᵒ̤̑) OMG!奖我一个	0
pstuwwwwzzzzzjku	0
淄博职业学院MIUI俱乐部发来贺淄博职业学院MIUI俱乐部发来贺电	0
但p20背面好看	0
说得好我选择p20	0
666	0
手持三星S9呵呵	0
米8难受	0
高通骁龙660安排	0
还是p20好看	0
小米6探索版呢？	0
没有p20好看	0
估计是710。	0
还不如发布poco f1	0
这手机要是我做工质量好不缩水2500我都买	0
1999我就买	1
1分钟换台了	0
淄博职业学院MIUI俱乐部发来贺电淄博职业学院MIUI俱乐部发来贺电	0
j	0
渐变色牛B	0
mi8kuile	0
新款.新款.	0
29999	0
不是710 我买小米8有啥意思	0
666	0
处理器660已经爆料了	0
3199	0
2399	0
2199	0
710处理器	0
1999	0
14991466	0
我觉的ID设计师不行	0
835处理器	0
  别说外形le	0
1500	0
6666	0
1499	0
999吧	0
过5分钟拜拜了	0
渐变色要讲30分钟吗	0
中奖率70万分之一	0
三星note8路过	0
666666	0
1	0
mmmmmmmmmmmmmmm	0
2199     一车辣条	0
莫奈的灵感+小米的创新力	0
小米8路过	0
⸜( ˙-˙ )⸝	0
青春版是835处理器，不谢	0
干   gan   干	0
@韩沐伯 	0
777777	0
小米8路过	0
888	0
835是真的？	0
小甜甜我喜欢你i	0
835处理器吗	0
我去年还用米2	0
小米6  835还可以在战2年	0
是636	0
1999不谢	0
1999	0
8买早了	0
1.11111111111111E+016	0
我的米3还能撑半年	0
如果是835.小米8用户想哭	0
我的苹果6该不该换了	0
小米手环3限量版♥♥♥	0
kkkkkkkk	0
曾经我也是米粉，自从用了小米note2，彻底颠覆了三观	0
666	0
小米666666666	0
--------------------------------------------------------------------------------------------------------------------------------------------	0
iphone 6。ios12再战两年	0
Note3再刚两年没问题	0
处理器是625🙄🙄🙄	0
范进:诶？好，我中了	0
6.66666666666667E+016	0
小甜甜国民女神，小米8青春版国民青春机	0
看得米8没电了	0
要是835处理器，我就给蕾军生孩子	0
我要米8	0
我在现场.	0
来自小米5X的仰望	0
1496	0
710 710，再说一遍。论坛都爆了真机了	0
NOTE3路过	0
用1S青春版看直播	0
我今天就是来买手机的。赶紧告诉我是8好还是8青春好	0
...........……………—.-.-..-.-.-.-.-..-.-.-.	0
660  660	0
那个果6在战两年的，你升12了？	0
来自小米6的信仰	0
A12秒天地	0
林总，小米到底是卖手机的，还是卖画的?😄 😄 😄	0
1599	0
我说了如果不是710处理器，我就直播用开水烫鸡鸡！	0
我掐指一算 正缺一部小米8青春版😜	0
6.66666666666667E+041	0
小米6白色版飘过	0
抽奖?	0
小米8青春版	0
mix2 全陶瓷尊享版8+128路过	0
不是710开水烫叽叽	0
77777777777	0
老米8用户看的想哭	0
在线等BGM？？？？	0
choujiang	0
a u OK	0
  \__T__/	0
淄博职业学院MIUI俱乐部发来贺电	0
处理器625	0
666	0
710不是我吃翔	0
( ˘•㉨•˘ )	0
什么cpu	0
我还是小米4c	0
6666666666	0
625处理器	0
R U Ok	0
处理器425	0
骁龙710	0
6666666666	0
这是配置不行才一直讲外观?	0
我为啥觉得说这么多就是为了拖到2点30呢	0
660	0
670了解一下	0
同4C飘过	0
710	0
处理器8100	0
yiko	0
小米5还能再战一年	0
外形真的比米8好多了	0
66666666	0
710   不是我吃翔	0
我以为是710处理器	0
660	0
也就只有oppo才能用458	0
MM沐	0
710我来se多好呢	0
3199	0
我的小米4c用了2年	0
不是以为，肯定是骁龙710。论坛有真机照	0
我说了不是710处理器，我就直播开水烫鸡鸡！	0
同4C	0
挺好看的.确实	0
6666666666	0
这tm是什么	0
2999买米八亏了？？？😻😼😽🙀😿😹😺😸😹😹😹😹😹😹😹😹😹😹😹😹😹😹😹😹😹😹😹😹😹😹😹😹😹	0
MIUI俱乐部发来贺电，	0
710处理器吗	0
叫好的加10块	0
中体log了	0
我出500	0
米8像这样就好了	0
835处理器，舒服	0
8买亏了	0
来lol	0
1999	0
845处理器	0
处理器710处理器710处理器710处理器710处理器710处理器710处理器710处理器710处理器710处理器710🤩🤩	0
835	0
500给我来十个	1
710-710-710-710-710已经证实！	0
我的米8买了三千多，想砸了！ 	0
710比我去年9月买的6G+64G小米note3的660厉害，本想小米note3以旧换新买小米8，可惜只能换665块😂 ，看看能不能抽到一台小米8	0
63还不错	0
660	0
865处理器	0
660	0
这个小米8好漂亮哦 不如我们把他	0
660？	0
66666	0
oyoy	0
660打扰了	0
小米8指纹板还好	0
666	0
sudinuli	0
屏幕是oled么	0
pmzwb？？？？？	0
至少是710吧	0
能用小米8换嘛	0
2400？	0
2400？	0
2400？	0
你好意思说小米8有2000万	0
米8买亏	0
幸好还没买小米8	0
710处理器710处理器710处理器710处理器710处理器710处理器710处理器710处理器	0
米8???	0
700w8p瑟瑟发抖	0
710	0
11	0
1799	0
710	0
我的前置4000万	0
666666666666	0
我也是小米8我也想哭	0
660  660	0
2500万	0
米8买早了	0
mix3什么时候发布	0
米8真的哭了	0
1	0
1999吧	0
1999	0
1999	0
， ，..	0
660	0
自动hdr	0
2s买早了	0
2199	0
what	0
价格1999？怎么可能	0
6666666	0
那2400万岂不是更厚道	0
y🇨🇳	0
2699起	0
(⊙o⊙)哇	0
3999	0
1999起2499顶配	0
我的小米2S蠢蠢欲动	0
1999	0
haoshouji	0
660的吗	0
2199	0
手环nfc什么时候再开售？？？？？？？？？？	0
不是5999吗 京东上	0
接近旗舰怎么可能660？	0
开发布会就是吹nb	0
1111	0
19991999	0
刚买小米手环NFC	0
小米8	0
1小时10分有惊喜	0
淄博职业学院MIUI俱乐部发来贺电	0
请小米开一个以旧换新的活动.米八第一批用户想哭	0
mix3	0
我就是miboy	0
最多1999	0
835	0
.	0
有没有NFC？	0
1799  1999  2399	0
1999	0
666	0
AI到底有什么用	0
660	0
小米8断流都没解决好就又发布小米8青春版了	0
710处理器710处理器710处理器710处理器710处理器710处理器710处理器710处理器710处理器710处理器710处理器710处理器	0
1999	0
mix3 mix3 mix3 mix3 mix3 mix3 mix3 mix3 mix3	0
2299起。不用猜了。骁龙710	0
这个青春版比小米8贵还是便宜	0
660  别想了	0
2199	0
希望在3000以内	0
AI指的智能识别	0
小米note3呵呵	0
2199	0
小米8订了	1
2000左右可以考虑	1
710和8se有冲突	0
2699	0
1399	0
这是oppo的发布会吗？	0
我给他估一估，2499	0
想换小米8	0
再看5分钟	0
喜欢miui	0
2199	0
670	0
希望1400元左右	0
我还在用小米4。。。中奖！！！	0
OPPOfindx	0
米8报到	0
小米6	0
(๑• . •๑)	0
2099	0
66666	0
换个外观得破2000	0
6666666666	0
我上一个手机就是小米note	0
小米8断流知道吗？	0
有红外遥控和NFC吗	0
666888	0
7777777777	0
有hfc吗	0
至少比小米8便宜800	0
雷哥要是在    肯定   1999   但今天2199	0
我在用iPhone6r，想换了。	0
能不能拿小米5换啊？半价也行	0
肯定没有mfc	0
小米8拍照效果让我觉得没那么好	0
有了，小米8怎么卖	0
^_^^_^^_^	0
1999	0
3199	0
3399	0
小米8前置真的不好	0
小米8夜间噪点控制的挺好的其实	0
因为不起雷1999，所以2199	0
屏幕指纹3199起	0
我猜1888	0
应该是2499起	0
666666	0
3199元	0
友商710	0
都是给mix3做铺垫的	0
1499	0
1399	0
AIE660	0
5199	0
米8的105分相机是真的多噪点，不敢恭维	0
2299	0
2199	0
-a	0
6666	0
2299	0
1799	0
660😒 😒 😒	0
高于1500就不买了	1
1299	0
6.66666666666667E+019	0
2033	0
Mix 3啥时候发布	0
1599	0
价格已经出来了啊，6+128是3199@8+128是3599	0
雷哥要是在   1999    今天绝对2199	0
我倒是希望能卖到1万元，但要物有所值	0
3199买这么长下巴？傻了吧	0
1	0
ihone他需要美颜，追求真实	0
小米8断流知道吗	0
还是iphone的美	0
66666666	0
8888888	0
丢掉爱疯，小米8买起，拍照美美哒	0
CPU	0
美颜就是自动P图	0
拿着小米8来看小米八青春版发布会	0
Mi MiMi MiMi MiMi MiMi MiMi MiMi MiMi MiMi MiMi MiMi MiMi MiMi MiMi MiMi MiMi MiMi MiMi MiMi MiMi MiMi	0
我怎么喜欢x	0
6666	0
拿着米8	0
米8普通版表示哭晕在厕所	0
后期系统更新相机绝对会负优化，看小米6和note3就知道了	0
人家iPhone XS都出来了，还在对比X	0
小米现在的miu10稳定版是真的强好吗	0
AwakenF韩沐伯	0
^ - ^*^_^*	0
hh	0
666	0
拿着小米8看直播，手微微颤抖	0
666	0
3599	0
好像入手mi8	1
710处理器，1999最低，不谢	0
1999	0
Areyouok	0
666	0
对得起第一批米8吗	0
zhongjiangshishazi	0
1499	0
660	0
1469	0
1499	0
小米手环3限量版	0
ck	0
处理器710	0
1899	0
146	0
我估计也是710不可能是835 845这样子的	0
1499	0
1399来一部	1
845	0
2999	0
999来一部	1
660	0
1499	0
6999元！0	0
还拿iPhone对比，iPhone无论相机系统都是最好的	0
1999	0
iPhone自带相机就是真实 	0
1899不能再多了	0
2200左右?	0
价格1999	0
我选择X	0
说实话。这点。。IP完胜	0
6666	0
✌(̿▀̿ ̿Ĺ̯̿̿▀̿ ̿)✌	0
ggggggggggggggggg	0
Xs Max真的厉害，真的好用	0
国产都喜欢跟iPhone比 而iPhone只跟前代相比 这是为什么呢？	0
看这重点在相机。我觉得配置应该不高。我还是买米8吧	0
6666666666666666	0
小甜甜在我胯下舔我的jj，不会出来了	0
1999	0
又在吊打ip吗	0
，，，mm	0
不是710？	0
1	0
710	0
710	0
青春版是照相手机，鉴定完毕 还是支持刚买的米8	0
小甜甜在我胯下舔我的jj，不会出来了	0
这个mc怎么还没结束	0
说cpu	0
1999	0
i直说照片吗	0
soc?	0
前2400w	0
(｀皿´＃)你是魔鬼吗	0
2499	0
前置2400w	0
自己心里没点b数吗？	0
3	0
发布吧，一年发布多少手机，你能自带iOS系统我就买	1
2	0
666	0
66666666666	0
233333	0
小甜甜6666	0
666666	0
666	0
6666	0
66666666666	0
xswl	0
666！！	0
6666	0
66666	0
666666	0
666666	0
666	0
从来没有中过200块以上的奖	0
8848	0
1999	0
48	0
1299	0
6666666	0
imx363？？	0
3199	0
8848甜甜手机	0
11199	0
12799！	0
居然会这么多人真的很喜欢小甜甜...	0
8848	0
1999	0
3199	0
1199	0
12799！！！	0
5999	0
999不能再多	0
价格3199	0
2899	0
1199	0
66666666	0
999	0
1599	0
999买不	0
2299	0
SOC?	0
高配1999吗	0
666	0
三星s9	0
1799	0
niu牛	0
6666	0
后置摄像头还是1200万，也是醉了	0
399	0
1799	0
Samsung  s9路过	0
评论可以中奖?	0
想摘下星星给你~	0
1099	0
IP68吗	0
1200万的还是不够用啊	0
一加6路过	0
1299	0
hk	0
IP69吗	0
价格是不是1599	0
3点上课了	0
这下吧666	0
.......................................................................	0
眼中只有你~	0
3199	0
摘下月亮给你~	0
这不P9早就有了吗	0
有NFC吗	0
屏幕指纹3199	0
屏幕指纹ba	0
就是探索版砍了3d结构光	0
doushifeihua	0
屏幕指纹版最早发布，3199	0
快进*10	0
P8就有了	0
1299	0
人生第一次看发布会，就是小米手机8了，钟爱小米	0
手环10点半都还有呢	0
3199有点贵	0
要mm	0
不知道8咋样	0
指纹版就是探索版砍了3d结构光，卖3199	0
8888888888	0
660还是710	0
用了iPhone就不想用小米了	0
8888	0
666	0
是845	0
真的是660	0
卖1999	0
6666666666	0
骁龙855处理器	0
66	0
NFC没说红外识别没说，那就是没有了	0
苹果好用iOS12特快	0
1999	0
手持6x表示不爽	0
一顿饭1400	0
每秒增加一万人666	0
ios12路过	0
还是买苹果X	0
iOS12路过	0
Ios12路过	0
你不知道买小米的大部分是男人生.一个劲介绍相机有毛用	0
666666	0
iOS路过	0
2222	0
OPPOfindx路过。。	0
拍照讲了50分钟	0
甜甜我甜甜c位	0
iPhone相机秒小米	0
在用小米8看直播，真爽	0
手持小米8表示没有吸引力	0
小米5s用了两年了	0
NFC有没有啊	0
1999	0
1999	0
所以我选无ai优化的苹果	0
660	0
用iPhone的人都不想用回小米了	0
1999	0
845	0
710	0
6666	0
2099	0
660	0
1999	0
没NFC，没红外识别	0
710/  2099	0
CPU呢	0
没完没了的比iPhone	0
pick me	0
还说拍照，666	0
小甜甜今天可以免费得到一部小米8青春版	0
emmmmmmmmmmmmmmmmmmmmmmmmmmmm	0
iPhone吊打小米相机	0
你应该和小米8比	0
半场都在说拍照 这是小米8拍照版吧	0
iOS12路过	0
7年米粉，不夸自己是真爱！但求中国🇨🇳制造引领世界！	0
66666666	0
emmmm	0
xr:我是a12	0
666	0
4444	0
听说今天发不3款	0
2000的税	0
660	0
660	0
835	0
88	0
660	0
小米8有iOS系统么	0
6666666	0
660	0
660！！！	0
660	0
660	0
果然是660	0
晕๑_๑	0
660，8se稳了	0
哎660	0
660	0
660告辞	0
710都没肯给	0
说710的站出来	0
660	0
660	0
对面710	0
670都不用？	0
为什么是660	0
重点讲完了，660告辞	0
660	0
660？	0
660有845好吗	0
还有一个米8屏幕指纹版吧	0
为什么😣710	0
660   呵	0
1499	0
6x	0
660 1199	0
670都不上	0
660吓坏了	0
米8终于笑了	0
骁龙660...	0
660告辞	0
660	0
那还是买8指纹吧	0
660打扰了	0
8系列真乱	0
1499	0
1599	0
1999	0
估计1499	0
不是710么？？？	0
打扰了。660告辞	0
88	0
谁说的710 出来	0
666	0
1199	0
710都没有？？？	0
没人买599	0
贵点上845啊	0
660。。打扰了	0
米8笑了 哈哈哈	0
没用710给我说接近旗舰？	0
660.....	0
6了6了	0
1399	0
(⊙o⊙)哇	0
660	0
660打扰了	0
米8终于不想哭了	0
710呢	0
米8心里舒服很多了	0
660	0
660	0
660	0
说710	0
竟然是660	0
660？	0
米8用户走了	0
米8很高兴	0
估计2500	0
1599	0
溜了溜了，710都不配。	0
米8SE也舒服了	0
高配710？	0
下一part	0
骁龙660  哈哈哈	0
还在奢望710	0
999	0
还想要845啊	0
660 溜了溜了	0
666	0
真心打扰了 玩我的小米8se	0
有毒660	0
666	0
这么强小米8	0
手持米8路过	0
你跟845比	0
hey	0
660哈哈哈哈	0
660😞 😞	0
970吊打845，660吊打970	0
660？	0
660买的太多处理不了	0
刚砸了米8，咋办	0
666更稳定	0
你就吹n	0
2000就买	1
新品不只一款...	0
660库存没用完？	0
660！！！！	0
米8漏出了久违的的笑容	0
58针跟59针看得出区别吗	0
打扰了88	0
什么时候660可以到59帧了？？？	0
还有米8屏幕指纹版本	0
吊打友商845	0
2000下就考虑考虑	0
取代6x	0
为什么是660	0
se比他强	0
看你讲半天拍照，然后660？	0
660……	0
6.60660660660661E+017	0
660……	0
660不是卖点	0
说670的白痴们，670年底才能用	0
才660	0
660啊	0
和苹果的A12比一下	0
660是来搞笑的吗	0
全是845哪来的低价格	0
Oppo早就可以满帧了	0
660…	0
米8指纹版区别在哪	0
660要不了2000吧	0
660溜了溜了	0
666	0
以为至少是710	0
小米5s换你青春版	0
710的1800起步	0
